시도,시군구,읍면동,화재발생(년),화재발생(월),화재발생(일),화재발생(시),화재발생(분),요일,인명피해(명)소계,사망,부상,재산피해소계,화재유형,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,발화관련기기대분류,발화관련기기소분류,장소대분류,장소중분류,장소소분류,차량장소
서울특별시,구로구,개봉동,2022,12,4,5,4,일,0,0,0,1056,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,기타서비스,기타건축물,공중화장실,
서울특별시,강서구,화곡동,2022,12,4,6,2,일,0,0,0,39,"건축,구조물",부주의,가연물 근접방치,"종이,목재,건초등",종이,주방기기,전기레인지,"판매,업무시설",일반업무,오피스텔,
서울특별시,용산구,갈월동,2022,12,4,8,56,일,0,0,0,8051,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,,,생활서비스,음식점,기타 음식점,
서울특별시,양천구,신월동,2022,12,4,9,36,일,0,0,0,302,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,도봉구,창동,2022,12,4,15,32,일,0,0,0,7,기타(쓰레기 화재등),부주의,담배꽁초,기타,기타,,,기타,도로,기타도로,
서울특별시,강서구,내발산동,2022,12,4,15,33,일,0,0,0,178,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,금천구,독산동,2022,12,4,18,39,일,0,0,0,9,"건축,구조물",전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,다가구주택,
서울특별시,노원구,월계동,2022,12,4,18,41,일,0,0,0,88,"건축,구조물",방화,방화,"침구,직물류","이불(베개,시트)",,,주거,공동주택,아파트,
서울특별시,동작구,본동,2022,12,4,20,33,일,0,0,0,145,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,주거,공동주택,아파트,
서울특별시,관악구,신림동,2022,12,4,22,58,일,0,0,0,11,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,단독주택,
서울특별시,관악구,봉천동,2022,12,4,23,23,일,0,0,0,33,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다중주택,
서울특별시,강동구,고덕동,2022,12,5,0,13,월,0,0,0,870,"건축,구조물",미상,미상,"종이,목재,건초등",종이,,,주거,공동주택,아파트,
서울특별시,성북구,하월곡동,2022,12,5,0,23,월,0,0,0,1995,"건축,구조물",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",,,"판매,업무시설",판매시설,상가빌딩,
서울특별시,서대문구,남가좌동,2022,12,5,0,48,월,0,0,0,30,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,금천구,가산동,2022,12,5,0,49,월,0,0,0,6,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","기타(침구,직물류)",,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,양천구,목동,2022,12,5,2,8,월,0,0,0,48,"건축,구조물",화학적 요인,자연발화,식품,튀김유,,,생활서비스,음식점,"치킨,족발(휴게)",
서울특별시,노원구,상계동,2022,12,5,3,59,월,1,1,0,10173,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,계절용 기기,전기장판/담요/방석류,주거,공동주택,아파트,
서울특별시,강남구,신사동,2022,12,5,4,5,월,0,0,0,50,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,기타 쓰레기,,,기타,야외,쓰레기,
서울특별시,성동구,행당동,2022,12,5,7,20,월,0,0,0,1788,"건축,구조물",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",,,생활서비스,음식점,한식,
서울특별시,성동구,행당동,2022,12,5,7,29,월,0,0,0,1011,"건축,구조물",미상,미상,"전기,전자","전기, 전자기기 내부배선",기타,기타,산업시설,공장시설,방직공업,
서울특별시,동작구,노량진동,2022,12,5,8,4,월,0,0,0,493,"건축,구조물",부주의,담배꽁초,기타,기타,,,주거,공동주택,기타 공동주택,
서울특별시,강동구,길동,2022,12,5,8,21,월,1,0,1,1521,"건축,구조물",미상,미상,미상,미상,,,생활서비스,위락시설,유흥주점,
서울특별시,성동구,성수동1가,2022,12,5,9,14,월,0,0,0,0,"자동차,철도차량",부주의,담배꽁초,쓰레기류,쓰레기,,,"자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,중랑구,묵동,2022,12,5,9,42,월,0,0,0,67622,"건축,구조물",부주의,담배꽁초,쓰레기류,재활용,,,산업시설,창고시설,"창고, 물품저장소",
서울특별시,송파구,마천동,2022,12,5,10,51,월,0,0,0,158,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,생활서비스,음식점,한식,
서울특별시,관악구,신림동,2022,12,5,11,14,월,0,0,0,4069,"건축,구조물",화학적 요인,자연발화,식품,튀김유,,,생활서비스,음식점,"치킨,족발",
서울특별시,구로구,구로동,2022,12,5,11,19,월,0,0,0,431,"건축,구조물",부주의,가연물 근접방치,"종이,목재,건초등",종이,기타,기타,"판매,업무시설",판매시설,기타 판매시설,
서울특별시,광진구,구의동,2022,12,5,12,32,월,0,0,0,27,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,종로구,청진동,2022,12,5,13,12,월,0,0,0,1702,"건축,구조물",미상,미상,미상,미상,계절용 기기,냉난방기,생활서비스,음식점,일식,
서울특별시,강남구,역삼동,2022,12,5,13,15,월,0,0,0,47,"건축,구조물",부주의,빨래삶기,"침구,직물류","행주, 기름걸레",주방기기,전기레인지,주거,공동주택,아파트,
서울특별시,은평구,갈현동,2022,12,5,13,21,월,0,0,0,33,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,주거,단독주택,다가구주택,
서울특별시,은평구,증산동,2022,12,5,14,36,월,0,0,0,34,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,"판매,업무시설",판매시설,전통시장,
서울특별시,도봉구,창동,2022,12,5,15,27,월,0,0,0,378,"건축,구조물",부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),
서울특별시,서초구,서초동,2022,12,5,15,56,월,0,0,0,246,"건축,구조물",부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,관악구,봉천동,2022,12,5,16,44,월,0,0,0,341,"자동차,철도차량",미상,미상,미상,미상,"차량, 선박부품",연료분사장치/카브레터,"자동차,철도차량",자동차,승용자동차,주차장
서울특별시,노원구,공릉동,2022,12,5,19,30,월,0,0,0,0,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,재활용,,,기타,야외,쓰레기,
서울특별시,성동구,용답동,2022,12,5,19,31,월,0,0,0,8,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,용산구,이태원동,2022,12,5,19,39,월,0,0,0,9325,"건축,구조물",미상,미상,미상,미상,,,주거,단독주택,다가구주택,
서울특별시,성동구,행당동,2022,12,5,19,53,월,0,0,0,186,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,생활서비스,음식점,한식,
서울특별시,은평구,증산동,2022,12,5,21,31,월,0,0,0,486,"건축,구조물",부주의,불장난,"종이,목재,건초등",종이,,,주거,공동주택,아파트,
서울특별시,관악구,봉천동,2022,12,5,22,31,월,0,0,0,108,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,"판매,업무시설",일반업무,오피스텔,
서울특별시,관악구,신림동,2022,12,5,22,41,월,0,0,0,133,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,주거,단독주택,다중주택,
서울특별시,중구,묵정동,2022,12,6,0,45,화,0,0,0,302,"건축,구조물",부주의,음식물 조리중,식품,튀김유,,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,강남구,역삼동,2022,12,6,2,37,화,0,0,0,7361,"건축,구조물",부주의,가연물 근접방치,기타,기타,,,주거,공동주택,다세대주택,
서울특별시,송파구,장지동,2022,12,6,5,59,화,0,0,0,16466,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,동작구,사당동,2022,12,6,6,33,화,0,0,0,31,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,계절용 기기,열선,주거,단독주택,다가구주택,
서울특별시,관악구,신림동,2022,12,6,8,27,화,0,0,0,403,"자동차,철도차량",부주의,가연물 근접방치,"침구,직물류","행주, 기름걸레",,,"자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,관악구,신림동,2022,12,6,9,1,화,0,0,0,6545,"자동차,철도차량",기계적 요인,"오일,연료누설",위험물등,가솔린,전기설비,이동용발전기,"자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,서초구,반포동,2022,12,6,9,3,화,0,0,0,30,"건축,구조물",부주의,가연물 근접방치,기타,기타,,,주거,공동주택,아파트,
서울특별시,서대문구,홍제동,2022,12,6,10,12,화,0,0,0,8407,"건축,구조물",기타,기타,식품,기타(식품),,,"판매,업무시설",판매시설,기타 판매시설,
서울특별시,송파구,마천동,2022,12,6,11,24,화,0,0,0,36,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,단독주택,
서울특별시,종로구,신문로2가,2022,12,6,12,52,화,0,0,0,3,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,서초구,방배동,2022,12,6,13,48,화,0,0,0,0,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,다세대주택,
서울특별시,송파구,문정동,2022,12,6,13,49,화,0,0,0,14,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,다세대주택,
서울특별시,양천구,신정동,2022,12,6,16,28,화,0,0,0,19,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자",전선피복,,,기타서비스,기타건축물,기타 건축물,
서울특별시,강남구,청담동,2022,12,6,16,38,화,0,0,0,74,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,마포구,성산동,2022,12,6,17,13,화,0,0,0,12,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,단독주택,
서울특별시,용산구,이태원동,2022,12,6,18,54,화,0,0,0,1425,"건축,구조물",미상,미상,"전기,전자","전기, 전자기기 케이스",,,주거,공동주택,아파트,
서울특별시,종로구,무악동,2022,12,6,19,16,화,0,0,0,5,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",배선/배선기구,기타(배선/배선기구),주거,공동주택,아파트,
서울특별시,은평구,증산동,2022,12,6,19,28,화,0,0,0,359,"건축,구조물",부주의,음식물 조리중,식품,튀김유,,,생활서비스,음식점,한식,
서울특별시,송파구,송파동,2022,12,6,19,58,화,0,0,0,6,"건축,구조물",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,공동주택,아파트,
서울특별시,관악구,봉천동,2022,12,6,21,22,화,0,0,0,5,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,주거,단독주택,단독주택,
서울특별시,마포구,염리동,2022,12,6,21,30,화,0,0,0,141,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,재활용,,,기타,야외,쓰레기,
서울특별시,영등포구,양평동4가,2022,12,7,1,35,수,0,0,0,414,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,"판매,업무시설",일반업무,오피스텔,
서울특별시,중구,신당동,2022,12,7,5,6,수,0,0,0,169,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,계절용 기기,기타(계절용기기),기타서비스,기타건축물,공중화장실,
서울특별시,송파구,장지동,2022,12,7,5,48,수,0,0,0,11990,"건축,구조물",전기적 요인,미확인단락,미상,미상,,,운수자동차시설,자동차시설,주차장,
서울특별시,성동구,성수동1가,2022,12,7,8,51,수,0,0,0,0,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,은평구,신사동,2022,12,7,11,49,수,1,0,1,171,"건축,구조물",전기적 요인,절연열화에 의한 단락,"침구,직물류","이불(베개,시트)",계절용 기기,전기장판/담요/방석류,주거,단독주택,다가구주택,
서울특별시,성동구,마장동,2022,12,7,13,55,수,0,0,0,0,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,강남구,역삼동,2022,12,7,14,14,수,0,0,0,104,"건축,구조물",부주의,"용접, 절단, 연마",합성수지,우레탄,산업장비,그라인더,생활서비스,일상서비스,일반상점,
서울특별시,중구,을지로5가,2022,12,7,15,54,수,0,0,0,97,"건축,구조물",방화,방화,"침구,직물류",의류,,,"판매,업무시설",일반업무,오피스텔,
서울특별시,서대문구,홍은동,2022,12,7,17,14,수,0,0,0,498,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","이불(베개,시트)",,,주거,공동주택,아파트,
서울특별시,도봉구,창동,2022,12,7,18,31,수,2,1,1,1148,"건축,구조물",방화의심,방화의심,"침구,직물류",의류,,,"판매,업무시설",판매시설,기타 판매시설,
서울특별시,서대문구,북아현동,2022,12,7,18,48,수,0,0,0,15,"건축,구조물",부주의,가연물 근접방치,"종이,목재,건초등",종이,,,주거,단독주택,단독주택,
서울특별시,관악구,신림동,2022,12,7,21,9,수,0,0,0,1044,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등",종이,주방기기,전기레인지,주거,단독주택,다가구주택,
서울특별시,마포구,성산동,2022,12,7,21,26,수,0,0,0,249,"건축,구조물",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",주방기기,가스렌지,주거,공동주택,아파트,
서울특별시,강동구,암사동,2022,12,7,23,0,수,0,0,0,201,"건축,구조물",가스누출(폭발),가스누출(폭발),가연성가스,부탄가스,기타,기타,주거,공동주택,다세대주택,
서울특별시,송파구,가락동,2022,12,7,23,35,수,0,0,0,441,"건축,구조물",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,,,생활서비스,음식점,한식,
서울특별시,성북구,정릉동,2022,12,8,1,32,목,0,0,0,50,"건축,구조물",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",계절용 기기,환풍기/송풍기/공조기,주거,공동주택,다세대주택,
서울특별시,광진구,자양동,2022,12,8,7,6,목,0,0,0,16656,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자","기타(전기,전자)",생활기기,기타(생활기기),주거,공동주택,다세대주택,
서울특별시,영등포구,대림동,2022,12,8,9,57,목,0,0,0,485,"건축,구조물",미상,미상,합성수지,기타(합성수지),주방기기,전기레인지,주거,단독주택,다중주택,
서울특별시,광진구,능동,2022,12,8,10,37,목,0,0,0,35,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,강남구,논현동,2022,12,8,11,22,목,0,0,0,14163,"건축,구조물",부주의,음식물 조리중,기타,기타,주방기기,기타(주방기기),"판매,업무시설",일반업무,일반회사,
서울특별시,양천구,신월동,2022,12,8,17,25,목,0,0,0,71,"건축,구조물",전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,기타서비스,기타건축물,기타 건축물,
서울특별시,양천구,신월동,2022,12,8,19,53,목,0,0,0,1,임야,부주의,담배꽁초,"종이,목재,건초등",건초,,,임야,산불,공유림,
서울특별시,서대문구,북아현동,2022,12,8,23,30,목,0,0,0,39,"건축,구조물",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",,,생활서비스,음식점,한식,
서울특별시,도봉구,방학동,2022,12,9,2,13,금,0,0,0,108,"건축,구조물",기계적 요인,"과열, 과부하","침구,직물류","기타(침구,직물류)",계절용 기기,전기장판/담요/방석류,주거,기타주택,기타 주택,
서울특별시,영등포구,영등포동3가,2022,12,9,3,9,금,0,0,0,13114,"건축,구조물",미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",주방기기,냉장고,생활서비스,위락시설,유흥주점,
서울특별시,강서구,화곡동,2022,12,9,5,34,금,0,0,0,20,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,운수자동차시설,자동차시설,기계장치의 주차시설,
서울특별시,강남구,역삼동,2022,12,9,5,49,금,0,0,0,1214,"건축,구조물",부주의,"불씨,불꽃,화원방치",식품,음식물,주방기기,전기레인지,"판매,업무시설",판매시설,상가빌딩,
서울특별시,강남구,도곡동,2022,12,9,10,46,금,0,0,0,26400,"자동차,철도차량",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,,,"자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,종로구,이화동,2022,12,9,14,27,금,0,0,0,138,"건축,구조물",부주의,"용접, 절단, 연마",합성수지,기타(합성수지),,,집합시설,공연장,연극장,
서울특별시,은평구,갈현동,2022,12,9,15,33,금,0,0,0,19,기타(쓰레기 화재등),부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",,,기타,야외,쓰레기,
서울특별시,성북구,정릉동,2022,12,9,18,54,금,0,0,0,30846,"건축,구조물",미상,미상,미상,미상,,,산업시설,작업장,기타 작업장,
서울특별시,종로구,숭인동,2022,12,9,19,42,금,0,0,0,373,"건축,구조물",화학적 요인,자연발화,가구,"침대, 매트리스",,,주거,기타주택,기타 주택,
서울특별시,강남구,삼성동,2022,12,9,23,31,금,0,0,0,12,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,주거,단독주택,다가구주택,
서울특별시,관악구,신림동,2022,12,10,1,21,토,0,0,0,28,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판","조명, 간판",LED조명,생활서비스,음식점,횟집,
서울특별시,송파구,마천동,2022,12,10,5,8,토,0,0,0,392,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,배선/배선기구,전기기기용 전선/코드,"판매,업무시설",판매시설,전통시장,
서울특별시,서대문구,홍은동,2022,12,10,9,40,토,0,0,0,14960,"자동차,철도차량",기계적 요인,기타(기계적요인),"자동차,철도차량,선박,항공기",오일류,미상,미상,"자동차,철도차량",자동차,승용자동차,터널
서울특별시,관악구,봉천동,2022,12,10,9,45,토,0,0,0,11,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다중주택,
서울특별시,양천구,신정동,2022,12,10,10,9,토,0,0,0,20,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),
서울특별시,용산구,청파동3가,2022,12,10,14,25,토,1,0,1,284,"건축,구조물",미상,미상,"침구,직물류","기타(침구,직물류)",,,주거,단독주택,다가구주택,
서울특별시,중랑구,상봉동,2022,12,10,14,55,토,0,0,0,36,"건축,구조물",부주의,가연물 근접방치,쓰레기류,재활용,,,"판매,업무시설",일반업무,오피스텔,
서울특별시,관악구,봉천동,2022,12,10,15,0,토,0,0,0,348,"건축,구조물",부주의,가연물 근접방치,식품,기타(식품),,,주거,단독주택,다중주택,
서울특별시,성북구,정릉동,2022,12,10,16,9,토,0,0,0,2515,"건축,구조물",방화,방화,쓰레기류,쓰레기,,,주거,단독주택,다가구주택,
서울특별시,금천구,시흥동,2022,12,10,16,41,토,0,0,0,151,"건축,구조물",부주의,가연물 근접방치,기타,기타,,,주거,공동주택,다세대주택,
서울특별시,관악구,봉천동,2022,12,10,16,57,토,0,0,0,5,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,강남구,신사동,2022,12,10,17,57,토,0,0,0,110,"건축,구조물",부주의,기타(부주의),쓰레기류,재활용,,,주거,공동주택,다세대주택,
서울특별시,동작구,노량진동,2022,12,10,18,7,토,0,0,0,9,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,마포구,창전동,2022,12,10,19,14,토,0,0,0,874,"건축,구조물",부주의,음식물 조리중,식품,튀김유,,,생활서비스,음식점,"치킨,족발(휴게)",
서울특별시,노원구,공릉동,2022,12,10,19,39,토,0,0,0,436,"건축,구조물",화학적 요인,화학적 발화(유증기 확산),위험물등,제2류 위험물,,,생활서비스,일상서비스,세탁소,
서울특별시,성북구,하월곡동,2022,12,10,20,26,토,0,0,0,156,"건축,구조물",부주의,기타(부주의),식품,기타(식품),,,생활서비스,음식점,한식,
서울특별시,도봉구,방학동,2022,12,10,23,15,토,1,0,1,9160,"건축,구조물",전기적 요인,미확인단락,미상,미상,,,주거,단독주택,다가구주택,
서울특별시,송파구,방이동,2022,12,11,0,36,일,0,0,0,14,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,아파트,
서울특별시,관악구,신림동,2022,12,11,1,17,일,0,0,0,474,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,단독주택,
서울특별시,강남구,역삼동,2022,12,11,6,45,일,0,0,0,63,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,다세대주택,
서울특별시,송파구,문정동,2022,12,11,7,29,일,0,0,0,244,"건축,구조물",미상,미상,미상,미상,,,주거,공동주택,다세대주택,
서울특별시,금천구,시흥동,2022,12,11,9,40,일,0,0,0,11,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,생활서비스,음식점,한식,
서울특별시,서대문구,연희동,2022,12,11,12,55,일,0,0,0,0,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,동대문구,장안동,2022,12,11,13,27,일,0,0,0,148,"건축,구조물",부주의,담배꽁초,기타,기타,,,집합시설,운동시설,볼링장,
서울특별시,송파구,삼전동,2022,12,11,13,44,일,0,0,0,201,"건축,구조물",부주의,음식물 조리중,기타,기타,,,생활서비스,음식점,일식,
서울특별시,강동구,강일동,2022,12,11,14,30,일,0,0,0,101,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,아파트,
서울특별시,은평구,불광동,2022,12,11,23,28,일,0,0,0,55,"건축,구조물",부주의,"불씨,불꽃,화원방치",기타,기타,,,생활서비스,음식점,한식,
서울특별시,광진구,화양동,2022,12,12,1,10,월,0,0,0,213,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,강동구,성내동,2022,12,12,2,2,월,0,0,0,1,기타(쓰레기 화재등),미상,미상,미상,미상,,,기타,야외,쓰레기,
서울특별시,강남구,논현동,2022,12,12,3,11,월,0,0,0,3222,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전자기기 부속품,,,"판매,업무시설",일반업무,기타 일반업무시설,
서울특별시,강남구,대치동,2022,12,12,4,30,월,0,0,0,220,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,,,교육시설,"연구,학원",일반학원,
서울특별시,서초구,양재동,2022,12,12,5,51,월,0,0,0,211,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,계절용 기기,전기히터/스토브,주거,단독주택,단독주택,
서울특별시,노원구,상계동,2022,12,12,5,51,월,0,0,0,96,"건축,구조물",미상,미상,"전기,전자","전기, 전자기기 케이스",생활기기,어항용 펌프모터/보온장치,생활서비스,음식점,횟집,
서울특별시,영등포구,문래동3가,2022,12,12,6,35,월,0,0,0,92420,"건축,구조물",미상,미상,미상,미상,,,생활서비스,음식점,한식,
서울특별시,강서구,화곡동,2022,12,12,10,24,월,0,0,0,70,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,계절용 기기,에어컨,"판매,업무시설",판매시설,기타 판매시설,
서울특별시,서대문구,창천동,2022,12,12,10,38,월,0,0,0,454,"건축,구조물",미상,미상,미상,미상,,,주거,공동주택,다세대주택,
서울특별시,성북구,안암동4가,2022,12,12,12,21,월,0,0,0,16,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,강서구,염창동,2022,12,12,12,49,월,0,0,0,20,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",쓰레기류,분진,생활기기,기타(생활기기),생활서비스,음식점,"커피숍,다방,카페",
서울특별시,종로구,돈의동,2022,12,12,13,8,월,0,0,0,457,"건축,구조물",미상,미상,식품,튀김유,주방기기,튀김기,생활서비스,음식점,양식(휴게),
서울특별시,송파구,삼전동,2022,12,12,14,27,월,0,0,0,8,"건축,구조물",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",생활기기,기타(생활기기),주거,공동주택,다세대주택,
서울특별시,서초구,반포동,2022,12,12,15,32,월,0,0,0,15,"건축,구조물",부주의,가연물 근접방치,기타,기타,,,주거,공동주택,아파트,
서울특별시,서초구,반포동,2022,12,12,16,30,월,0,0,0,0,"건축,구조물",부주의,담배꽁초,"종이,목재,건초등",종이,,,운수자동차시설,"역사,터미널",여객자동차터미널,
서울특별시,서대문구,대현동,2022,12,12,17,12,월,0,0,0,49,"건축,구조물",전기적 요인,미확인단락,기타,기타,,,생활서비스,음식점,간이음식점,
서울특별시,관악구,봉천동,2022,12,12,17,59,월,0,0,0,28,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","전기, 전자기기 케이스",주방기기,전기레인지,"판매,업무시설",일반업무,오피스텔,
서울특별시,구로구,구로동,2022,12,12,18,35,월,0,0,0,169,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",생활기기,세탁기,"판매,업무시설",일반업무,오피스텔,
서울특별시,마포구,상수동,2022,12,12,20,51,월,0,0,0,8,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",배선/배선기구,콘센트,생활서비스,음식점,호프집,
서울특별시,송파구,가락동,2022,12,12,21,30,월,0,0,0,353,"건축,구조물",부주의,"불씨,불꽃,화원방치",기타,기타,,,주거,공동주택,아파트,
서울특별시,용산구,용산동5가,2022,12,13,1,38,화,0,0,0,8,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,아파트,
서울특별시,관악구,신림동,2022,12,13,2,24,화,1,0,1,97,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","이불(베개,시트)",계절용 기기,전기히터/스토브,생활서비스,일상서비스,고시원(원룸텔),
서울특별시,강동구,성내동,2022,12,13,3,45,화,0,0,0,959,"건축,구조물",미상,미상,쓰레기류,재활용,,,주거,공동주택,아파트,
서울특별시,금천구,시흥동,2022,12,13,5,45,화,0,0,0,26400,"자동차,철도차량",전기적 요인,과부하/과전류,"전기,전자","작동장치(모터, 히터, 램프 등)","차량, 선박부품","기타(차량,선박부품)","자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,중랑구,중화동,2022,12,13,6,36,화,1,0,1,699,"건축,구조물",부주의,가연물 근접방치,쓰레기류,재활용,,,주거,단독주택,단독주택,
서울특별시,강남구,청담동,2022,12,13,10,34,화,0,0,0,5308,"건축,구조물",미상,미상,"전기,전자","전기, 전자기기 내부배선",,,주거,단독주택,다가구주택,
서울특별시,강동구,길동,2022,12,13,12,59,화,0,0,0,27,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,단독주택,
서울특별시,동작구,사당동,2022,12,13,14,27,화,0,0,0,370,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","이불(베개,시트)",,,주거,단독주택,다중주택,
